url
https://www.bilbasen.dk/brugt/bil/ford/explorer/82-premium-extended-range-5d/6664384
https://www.bilbasen.dk/brugt/bil/ford/kuga/25-phev-st-line-x-cvt-5d/6622133
https://www.bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-press-x-shift-5d/6737767
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-5d/6742630
https://www.bilbasen.dk/brugt/bil/seat/ibiza/10-mpi-80-style-5d/6726277
https://www.bilbasen.dk/brugt/bil/vw/id3/58-tech-5d/6732881
https://www.bilbasen.dk/brugt/bil/opel/karl/10-enjoy-5d/6739116
https://www.bilbasen.dk/brugt/bil/kia/ceed/16-gdi-premium-sw-dct-5d/6377203
https://www.bilbasen.dk/brugt/bil/vw/id3/58-pro-5d/6725168
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/60-iv-sportline-5d/6739873
https://www.bilbasen.dk/brugt/bil/ford/mondeo/20-scti-203-titanium-stc-aut-5d/6737086
https://www.bilbasen.dk/brugt/bil/nissan/ariya/87-advance-5d/6655519
https://www.bilbasen.dk/brugt/bil/mazda/2/15-hybrid-exclusive-line-cvt-5d/6715136
https://www.bilbasen.dk/brugt/bil/bmw/ix3/charged-5d/6697763
https://www.bilbasen.dk/brugt/bil/renault/clio-iv/09-tce-90-zen-5d/6668869
https://www.bilbasen.dk/brugt/bil/renault/clio-iv/09-tce-90-dynamique-5d/6701497
https://www.bilbasen.dk/brugt/bil/vw/caravelle/20-tdi-150-comfortline-dsg-lang/6697679
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-5d/6671608
https://www.bilbasen.dk/brugt/bil/citron/-c3-aircross/45-vtr-sport-5d/6540380
https://www.bilbasen.dk/brugt/bil/ford/mustang-mach-e/75-premium-standard-range-awd-5d/6538764
https://www.bilbasen.dk/brugt/bil/hyundai/i30/10-t-gdi-n-line-5d/6716477
https://www.bilbasen.dk/brugt/bil/bmw/420d/20-gran-coup-aut-5d/6701875
https://www.bilbasen.dk/brugt/bil/vw/id3/77-max-5d/6728847
https://www.bilbasen.dk/brugt/bil/renault/megane-e-tech/60-iconic-5d/6584636
https://www.bilbasen.dk/brugt/bil/vw/id4/77-gtx-4motion-5d/6673803
https://www.bilbasen.dk/brugt/bil/audi/a3/32-ambition-sportback-quattro-dsg-5d/6680640
https://www.bilbasen.dk/brugt/bil/toyota/rav4/25-hybrid-h3-mds-5d/6718404
https://www.bilbasen.dk/brugt/bil/nissan/micra/09-ig-t-90-acenta-5d/6699706
https://www.bilbasen.dk/brugt/bil/bmw/523i/30-aut-4d/6254927
https://www.bilbasen.dk/brugt/bil/vw/id5/77-pro-performance-5d/6704981
https://www.bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-change-x-shift-5d/6707017
https://www.bilbasen.dk/brugt/bil/ford/mustang-mach-e/98-extended-range-awd-5d/6699896
https://www.bilbasen.dk/brugt/bil/ford/mustang-mach-e/98-premium-extended-range-5d/6737745
https://www.bilbasen.dk/brugt/bil/opel/mokka-e/50-elegance-5d/6727986
https://www.bilbasen.dk/brugt/bil/opel/insignia/20-cdti-130-cosmo-sports-tourer-eco-5d/5814686
https://www.bilbasen.dk/brugt/bil/hyundai/kona/39-ev-select-5d/6731047
https://www.bilbasen.dk/brugt/bil/mercedes/b200/16-amg-line-aut-5d/6685878
https://www.bilbasen.dk/brugt/bil/porsche/taycan-turbo/performance-4d/6737619
https://www.bilbasen.dk/brugt/bil/mercedes/v200-d/22-aut-kort/6690710
https://www.bilbasen.dk/brugt/bil/mercedes/eqa300/4matic-5d/6678204
https://www.bilbasen.dk/brugt/bil/opel/astra/16-gl-5d/6733814
https://www.bilbasen.dk/brugt/bil/hyundai/ix35/20-crdi-184-premium-aut-4wd-5d/6735545
https://www.bilbasen.dk/brugt/bil/skoda/scala/10-tsi-110-dynamic-dsg-5d/6711352
https://www.bilbasen.dk/brugt/bil/mini/cooper-se/yours-trim-3d/6661675
https://www.bilbasen.dk/brugt/bil/skoda/octavia/10-tsi-115-style-combi-5d/6729695
https://www.bilbasen.dk/brugt/bil/toyota/yaris/13-sol-mm-5d/6721837
https://www.bilbasen.dk/brugt/bil/hyundai/kona/10-t-gdi-advanced-dct-5d/6736827
https://www.bilbasen.dk/brugt/bil/polestar/2/standard-range-5d/6727874
https://www.bilbasen.dk/brugt/bil/hyundai/kona/64-ev-essential-5d/6718054
https://www.bilbasen.dk/brugt/bil/vw/id3/58-pro-5d/6678084
https://www.bilbasen.dk/brugt/bil/opel/ascona/16-2d/6679659
https://www.bilbasen.dk/brugt/bil/ford/puma/10-ecoboost-mhev-titanium-5d/6713406
https://www.bilbasen.dk/brugt/bil/opel/astra/16-cdti-136-dynamic-5d/6714600
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/60-iv-5d/6646317
https://www.bilbasen.dk/brugt/bil/mercedes/b200/13-aut-5d/6714292
https://www.bilbasen.dk/brugt/bil/vw/id3/58-pro-performance-5d/6631079
https://www.bilbasen.dk/brugt/bil/cupra/born/58-high-5d/6742755
https://www.bilbasen.dk/brugt/bil/vw/id7/86-gtx-max-tourer-4motion-5d/6552640
https://www.bilbasen.dk/brugt/bil/kia/niro/64-ev-prestige-5d/6738405
https://www.bilbasen.dk/brugt/bil/mercedes/e43/30-amg-stc-aut-4matic-5d/6196132
https://www.bilbasen.dk/brugt/bil/cupra/born/58-dinamica-pack-high-5d/6741103
https://www.bilbasen.dk/brugt/bil/mazda/mx-5/20-roadster-coup-2d/5974951
https://www.bilbasen.dk/brugt/bil/vw/id4/77-pro-performance-5d/6542202
https://www.bilbasen.dk/brugt/bil/vw/id7/77-style-tourer-5d/6737791
https://www.bilbasen.dk/brugt/bil/saab/9-5/20-t-sportcombi-5d/6694300
https://www.bilbasen.dk/brugt/bil/fiat/500/09-twinair-80-lounge-3d/6421311
https://www.bilbasen.dk/brugt/bil/seat/ibiza/10-tsi-115-xcellence-dsg-5d/6692094
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-sportline-5d/6703072
https://www.bilbasen.dk/brugt/bil/suzuki/swift/12-desire-5d/6608215
https://www.bilbasen.dk/brugt/bil/mg/4/64-luxury-5d/6676430
https://www.bilbasen.dk/brugt/bil/peugeot/207/16-vti-premium-sw-aut-5d/6479836
https://www.bilbasen.dk/brugt/bil/ford/ka/12-trend-3d/6731409
https://www.bilbasen.dk/brugt/bil/renault/clio-ii/12-8v-authenique-3d/6654380
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-lounge-5d/6707135
https://www.bilbasen.dk/brugt/bil/vw/tiguan/14-ehybrid-elegance-dsg-5d/6669828
https://www.bilbasen.dk/brugt/bil/peugeot/3008/12-puretech-130-allure-5d/6700243
https://www.bilbasen.dk/brugt/bil/suzuki/swift/12-desire-5d/6742134
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/85x-iv-sportline-5d/6667071
https://www.bilbasen.dk/brugt/bil/bmw/225xe/15-active-tourer-iperformance-aut-5d/6736837
